CustomerID,Transaction_ID,Transaction_Date,Product_SKU,Product_Description,Product_Category,Quantity,Avg_Price,Delivery_Charges,Coupon_Status
14229,35624,20190814,GGOEGALQ036614,Google Women's Scoop Neck Tee White,Apparel,1,4.8,6,Clicked
14229,35624,20190814,GGOEGAPC058814,Google Women's Shell Jacket Blue/Black,Apparel,1,22.8,6,Clicked
14229,35624,20190814,GGOEGHGC019799,Google Sunglasses,Lifestyle,2,2.8,6,Clicked
14229,35624,20190814,GGOEGHGR019499,Google Sunglasses,Lifestyle,2,2.8,6,Used
14229,35624,20190814,GGOEGHGT019599,Google Sunglasses,Lifestyle,2,2.8,6,Clicked
14229,35624,20190814,GGOEGKAA019299,Switch Tone Color Crayon Pen,Office,5,1.59,6,Clicked
14229,35625,20190814,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,4,119,6,Used
14229,35626,20190814,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,1,79,6,Clicked
14229,35627,20190814,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119,6,Not Used
14229,35628,20190814,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149,6,Not Used
14229,35629,20190814,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149,6,Clicked
14229,35630,20190814,GGOEGAAJ032714,Google Men's Skater Tee Grey,Apparel,1,8,6,Clicked
14229,35630,20190814,GGOEGAAJ032814,Google Men's Long & Lean Tee Charcoal,Apparel,2,4.8,6,Clicked
14229,35630,20190814,GGOEGAAQ033914,Google Men's Vintage Badge Tee White,Apparel,1,4.56,6,Used
14229,35630,20190814,GGOEGALJ034415,Google Women's Vintage Hero Tee Platinum,Apparel,1,4.56,6,Clicked
14229,35630,20190814,GGOEGATJ060515,Google Women's Quilted Insulated Vest White,Apparel,1,30,6,Clicked
14229,35630,20190814,GGOEGHPJ080310,Google Blackout Cap,Headgear,1,10.63,6,Used
14229,35631,20190814,GGOENEBJ081899,Nest Learning Thermostat 3rd Gen - CA - Stainless Steel,Nest-Canada,1,199,8.7,Clicked
14229,35632,20190814,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119,12.99,Clicked
17381,35632,20190814,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2,149,12.99,Clicked
13107,35633,20190814,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2,119,6,Clicked
13107,35633,20190814,GGOENEBQ086499,Nest Cam IQ - USA,Nest,2,199,6,Not Used
13107,35634,20190814,GGOEAAAB081015,Android Men's Outerstellar Short Sleeve Tee Black,Apparel,2,15.99,19.99,Not Used
13107,35634,20190814,GGOEAAAH083313,Android Men's Paradise Short Sleeve Tee Olive,Android,1,11.19,19.99,Used
13107,35634,20190814,GGOEAAAL081115,Android Men's Pep Rally Short Sleeve Tee Navy,Apparel,1,8,19.99,Clicked
13107,35634,20190814,GGOEGAFB035815,Google Men's  Zip Hoodie,Apparel,1,44.79,19.99,Clicked
13107,35634,20190814,GGOEGAFJ036215,Google Men's Pullover Hoodie Grey,Apparel,1,29.11,19.99,Used
13107,35634,20190814,GGOEGAFJ036216,Google Men's Pullover Hoodie Grey,Apparel,1,29.11,19.99,Clicked
13107,35635,20190814,GGOEGAAJ032313,Google Men's Short Sleeve Hero Tee Charcoal,Apparel,1,10.63,6,Used
13107,35635,20190814,GGOEGAAJ080613,Google Men's Bike Short Sleeve Tee Charcoal,Apparel,1,15.99,6,Used
13107,35635,20190814,GGOEGAER029713,Google Women's Short Sleeve Hero Tee Red Heather,Apparel,1,15.19,6,Used
13107,35638,20190814,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,4,79,6,Clicked
13107,35639,20190814,GGOEGAPB058215,Google Women's Lightweight Microfleece Jacket,Apparel,1,41.99,6,Clicked
13107,35639,20190814,GGOEGFSR022099,Google Kick Ball,Lifestyle,1,1.59,6,Not Used
13107,35639,20190814,GGOEYAXR066155,You Tube Toddler Short Sleeve Tee Red,Apparel,1,13.59,6,Clicked
13107,35640,20190814,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149,6,Used
13107,35640,20190814,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,3,79,6,Clicked
13107,35641,20190814,GGOEADWQ015699,Android Rise 14 oz Mug,Drinkware,1,10.39,6,Clicked
13107,35641,20190814,GGOEGAAJ059114,Google Men's Short Sleeve Performance Badge Tee Pewter,Apparel,1,8.8,6,Used
13107,35642,20190814,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,60,1.59,53.72,Used
13107,35642,20190814,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Bags,60,12.79,53.72,Clicked
14527,35642,20190814,GGOEGDHR082199,Google 25 oz Red Stainless Steel Bottle,Drinkware,60,11.19,53.72,Clicked
14527,35642,20190814,GGOEGOAB022499,Satin Black Ballpoint Pen,Office,60,9.6,53.72,Clicked
14527,35642,20190814,GGOEGOCC077299,Google RFID Journal,Notebooks & Journals,60,4.8,53.72,Clicked
14527,35643,20190815,GGOENEBQ086499,Nest Cam IQ - USA,Nest,1,199,12.99,Clicked
14527,35648,20190815,GGOEAAAJ032913,Android Men's Long & Lean Badge Tee Charcoal,Apparel,1,4.8,6,Used
14527,35648,20190815,GGOEGOAB021499,Metal Texture Roller Pen,Office,1,6.96,6,Clicked
14527,35649,20190815,GGOEGOCL077699,Google Hard Cover Journal,Notebooks & Journals,6,11.99,6,Clicked
14527,35650,20190815,GGOEGAAJ032317,Google Men's Short Sleeve Hero Tee Charcoal,Apparel,1,13.29,6,Used
14527,35650,20190815,GGOEGAAJ032817,Google Men's Long & Lean Tee Charcoal,Apparel,1,6,6,Used
14527,35651,20190815,GGOEAAAJ031913,Android Men's Short Sleeve Hero Tee Heather,Apparel,1,4.56,6,Used
14527,35651,20190815,GGOEAAAJ031915,Android Men's Short Sleeve Hero Tee Heather,Apparel,1,4.56,6,Clicked
14527,35651,20190815,GGOEGAAQ033913,Google Men's Vintage Badge Tee White,Apparel,1,4.56,6,Used
14527,35651,20190815,GGOEGALB036513,Google Women's Scoop Neck Tee Black,Apparel,2,4.8,6,Not Used
14527,35651,20190815,GGOEGALQ036613,Google Women's Scoop Neck Tee White,Apparel,1,4.8,6,Used
14527,35651,20190815,GGOEGAWC061948,Google Infant Short Sleeve Tee Royal Blue,Apparel,1,13.59,6,Not Used
14527,35652,20190815,GGOEGAAJ059116,Google Men's Short Sleeve Performance Badge Tee Pewter,Apparel,1,8.8,6,Clicked
14527,35652,20190815,GGOEGAAQ033916,Google Men's Vintage Badge Tee White,Apparel,1,4.56,6,Clicked
14527,35652,20190815,GGOEGADC059316,Google Men's Airflow 1/4 Zip Pullover Lapis,Apparel,1,28,6,Used
14527,35652,20190815,GGOEGBMJ013399,Sport Bag,Bags,1,3.99,6,Clicked
14527,35652,20190815,GGOEGOCC077999,Google Spiral Journal with Pen,Notebooks & Journals,1,5.59,6,Used
14527,35652,20190815,GGOEYAEB035616,YouTube Men's Vintage Tank,Apparel,1,8.4,6,Not Used
16497,35653,20190815,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,3,119,12.99,Used
16497,35656,20190815,GGOEAFKQ020599,Android Sticker Sheet Ultra Removable,Office,1,2.39,13.38,Clicked
16497,35656,20190815,GGOEGAQB036016,Google Women's Fleece Hoodie,Apparel,3,44.79,13.38,Clicked
16497,35656,20190815,GGOEGFKQ020399,Google Laptop and Cell Phone Stickers,Office,1,2.39,13.38,Used
16497,35656,20190815,GGOEGOFH020299,Galaxy Screen Cleaning Cloth,Office,20,1.59,13.38,Clicked
16497,35656,20190815,GGOEGOLC014299,Google Metallic Notebook Set,Office,20,4.79,13.38,Used
16497,35656,20190815,GGOEGPXC023299,Google Collapsible Pet Bowl,Lifestyle,2,3.99,13.38,Clicked
16497,35657,20190815,GGOEGAAQ033915,Google Men's Vintage Badge Tee White,Apparel,1,4.56,6,Not Used
16497,35657,20190815,GGOEGAEJ028015,Google Women's Short Sleeve Hero Tee Grey,Apparel,1,4.08,6,Clicked
16497,35657,20190815,GGOEGALJ034415,Google Women's Vintage Hero Tee Platinum,Apparel,1,4.56,6,Not Used
16497,35658,20190815,GGOEGHGC019799,Google Sunglasses,Lifestyle,1,3.5,6,Not Used
16497,35658,20190815,GGOEGHGH019699,Google Sunglasses,Lifestyle,1,3.5,6,Clicked
16497,35658,20190815,GGOEGHGR019499,Google Sunglasses,Lifestyle,1,3.5,6,Clicked
16497,35658,20190815,GGOEGHGT019599,Google Sunglasses,Lifestyle,1,3.5,6,Used
16497,35659,20190815,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,5,19.99,6,Clicked
12681,35659,20190815,GGOEGHPJ080310,Google Blackout Cap,Headgear,6,10.63,6,Not Used
12681,35659,20190815,GGOEGOAB021499,Metal Texture Roller Pen,Office,8,6.96,6,Used
12681,35659,20190815,GGOEGOAQ012899,Ballpoint LED Light Pen,Office,34,2,6,Used
12681,35660,20190815,GGOENEBJ081899,Nest Learning Thermostat 3rd Gen - CA - Stainless Steel,Nest-Canada,2,199,8.7,Clicked
12681,35661,20190815,GGOEGAPB058213,Google Women's Lightweight Microfleece Jacket,Apparel,1,41.99,6,Not Used
12681,35662,20190815,GGOEGOCL077699,Google Hard Cover Journal,Notebooks & Journals,1,11.99,6,Clicked
12681,35663,20190815,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119,6,Used
12681,35663,20190815,GGOENEBQ084699,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1,149,6,Not Used
12681,35664,20190815,GGOEGAAC032115,Google Men's Short Sleeve Hero Tee Light Blue,Apparel,1,15.19,19.99,Used
12681,35665,20190815,GGOEGATB060213,Google Women's 1/4 Zip Performance Pullover Black,Apparel,1,26,6,Clicked
12681,35667,20190815,GGOEAAAJ031914,Android Men's Short Sleeve Hero Tee Heather,Apparel,1,4.56,12.48,Used
12681,35667,20190815,GGOEADHH073999,Android 17oz Stainless Steel Sport Bottle,Drinkware,1,10.63,12.48,Not Used
12681,35667,20190815,GGOEAHPB076114,Android Stretch Fit Hat,Apparel,1,12.31,12.48,Clicked
12681,35667,20190815,GGOEGAEJ028013,Google Women's Short Sleeve Hero Tee Grey,Apparel,1,4.08,12.48,Not Used
12681,35667,20190815,GGOEGAEJ028114,Google Women's Short Sleeve Badge Tee Grey,Apparel,1,4.08,12.48,Clicked
12681,35667,20190815,GGOEGBRC021399,Yoga Mat Blue,Lifestyle,2,9.2,12.48,Used
12681,35668,20190815,GGOEGCBC016999,Google Pet Feeding Mat,Lifestyle,18,1.68,12.48,Clicked
12681,35668,20190815,GGOEGPXC023299,Google Collapsible Pet Bowl,Lifestyle,9,3.99,12.48,Clicked
12681,35668,20190815,GGOEGPXR023199,Google Collapsible Pet Bowl,Lifestyle,9,3.99,12.48,Not Used
12681,35669,20190815,GGOEGAAX0100,Gift Card - $10.00,Gift Cards,1,10,0,Not Used
12681,35670,20190815,GGOEGATB060414,Google Women's Quilted Insulated Vest Black,Apparel,1,59.99,6,Not Used
12681,35673,20190815,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149,6,Used
12681,35673,20190815,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,3,119,6,Clicked
12681,35673,20190815,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,2,79,6,Clicked
12681,35674,20190815,GGOEGAAX0100,Gift Card - $10.00,Gift Cards,1,10,0,Clicked
12681,35675,20190815,GGOEGAAL010614,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Apparel,1,13.59,6,Not Used
12681,35675,20190815,GGOEGAFJ036213,Google Men's Pullover Hoodie Grey,Apparel,1,29.11,6,Clicked
12681,35675,20190815,GGOEGAQB036016,Google Women's Fleece Hoodie,Apparel,1,44.79,6,Clicked
12681,35676,20190815,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149,6,Clicked
12681,35678,20190815,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,1,79,6,Not Used
12681,35679,20190815,GGOEGAAB033814,Google Men's Vintage Badge Tee Black,Apparel,1,7.6,6,Clicked
12681,35679,20190815,GGOEGAAQ010413,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel,1,13.59,6,Clicked
12681,35679,20190815,GGOEGADC059513,Google Men's Microfiber 1/4 Zip Pullover Blue/Indigo,Apparel,1,30,6,Used
12681,35679,20190815,GGOEGAEQ027913,Google Women's Short Sleeve Hero Tee White,Apparel,1,13.59,6,Clicked
12681,35679,20190815,GGOEGAPB058213,Google Women's Lightweight Microfleece Jacket,Apparel,1,41.99,6,Used
12681,35679,20190815,GGOEGAWQ062248,Google Infant Short Sleeve Tee White,Apparel,2,13.59,6,Used
12681,35679,20190815,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Bags,1,12.79,6,Used
12681,35679,20190815,GGOEGHPB071610,Google Twill Cap,Apparel,2,8.79,6,Used
12681,35680,20190815,GGOEGFYQ016599,Foam Can and Bottle Cooler,Drinkware,8,1.11,6,Not Used
12681,35680,20190815,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2,119,6,Used
12681,35680,20190815,GGOENEBQ084699,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1,149,6,Used
12681,35682,20190815,GGOEGAWC061948,Google Infant Short Sleeve Tee Royal Blue,Apparel,1,13.59,6,Clicked
12681,35682,20190815,GGOEGAWR061048,Google Onesie Red/Graphite,Apparel,1,19.19,6,Not Used
12681,35683,20190815,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119,6,Not Used
12681,35683,20190815,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119,6,Used
12681,35684,20190815,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,3,119,6,Used
12681,35685,20190815,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149,6,Not Used
12681,35686,20190815,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119,6,Not Used
12681,35687,20190815,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119,6,Clicked
12681,35688,20190815,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,2,1.59,6,Used
12471,35688,20190815,GGOEAFKQ020599,Android Sticker Sheet Ultra Removable,Office,2,2.39,6,Clicked
16303,35688,20190815,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Bags,3,12.79,6,Clicked
16303,35688,20190815,GGOEGFKQ020799,Google Doodle Decal,Office,1,2.39,6,Clicked
16303,35689,20190815,GGOEGAAJ032816,Google Men's Long & Lean Tee Charcoal,Apparel,1,4.8,6,Clicked
16303,35689,20190815,GGOEGAAQ033916,Google Men's Vintage Badge Tee White,Apparel,1,4.56,6,Used
16303,35689,20190815,GGOEGAEJ028014,Google Women's Short Sleeve Hero Tee Grey,Apparel,1,4.08,6,Not Used
16303,35689,20190815,GGOEGALB034114,Google Women's Vintage Hero Tee Black,Apparel,1,4.56,6,Clicked
16303,35690,20190815,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149,6,Not Used
16303,35692,20190815,GGOEAAAP081216,Android Men's Take Charge Short Sleeve Tee Purple,Apparel,1,8,6,Clicked
16303,35692,20190815,GGOEAAWJ062548,Android Infant Short Sleeve Tee Pewter,Apparel,1,13.59,6,Clicked
16303,35692,20190815,GGOEAAWT061748,Android Onesie Gold,Apparel,1,19.19,6,Clicked
16303,35692,20190815,GGOEGAFB035816,Google Men's  Zip Hoodie,Apparel,1,44.79,6,Clicked
16303,35692,20190815,GGOEWEBB082699,Waze Mobile Phone Vent Mount,Waze,1,5.59,6,Not Used
16303,35693,20190815,GGOEAAEJ033414,Android Men's Long Sleeve Badge Crew Tee Heather,Apparel,2,8.4,6,Not Used
16303,35693,20190815,GGOEAOCB077499,Android RFID Journal,Notebooks & Journals,2,4.8,6,Clicked
16303,35693,20190815,GGOEGAXQ067130,Google Toddler Short Sleeve Tee White,Apparel,1,13.59,6,Not Used
16303,35694,20190815,GGOEGAEJ031313,Google Tri-blend Hoodie Grey,Apparel,1,31.99,12.99,Used
16303,35697,20190815,GGOEGAAJ032713,Google Men's Long & Lean Tee Grey,Apparel,1,9.99,6,Used
16303,35697,20190815,GGOEGAFJ036213,Google Men's Pullover Hoodie Grey,Apparel,1,36.39,6,Clicked
16303,35700,20190815,GGOEGDHR082199,Google 25 oz Red Stainless Steel Bottle,Drinkware,75,11.19,16.1,Clicked
16303,35701,20190815,GGOEGAAB033814,Google Men's Vintage Badge Tee Black,Apparel,1,7.6,6,Clicked
16303,35701,20190815,GGOEGAAJ032814,Google Men's Long & Lean Tee Charcoal,Apparel,1,4.8,6,Clicked
16303,35701,20190815,GGOEGAEJ028014,Google Women's Short Sleeve Hero Tee Grey,Apparel,1,4.08,6,Clicked
16303,35701,20190815,GGOEGALB034117,Google Women's Vintage Hero Tee Black,Apparel,1,4.56,6,Used
16303,35701,20190815,GGOEGALB036513,Google Women's Scoop Neck Tee Black,Apparel,1,4.8,6,Clicked
16303,35701,20190815,GGOEGALJ034417,Google Women's Vintage Hero Tee Platinum,Apparel,1,4.56,6,Clicked
16303,35701,20190815,GGOEGFSR022099,Google Kick Ball,Lifestyle,1,1.59,6,Clicked
16303,35702,20190815,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119,6,Used
16303,35702,20190815,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149,6,Clicked
16303,35704,20190815,GGOENEBQ086499,Nest Cam IQ - USA,Nest,2,199,6,Clicked
16303,35705,20190815,GGOEGAEA030413,Google Womens 3/4 Sleeve Baseball Raglan Heather/Black,Apparel,1,11.19,6,Not Used
16303,35705,20190815,GGOEGALP034313,Google Women's Vintage Hero Tee Lavender,Apparel,1,7.6,6,Not Used
16303,35705,20190815,GGOEGATH060713,Google Women's Convertible Vest-Jacket Sea Foam Green,Apparel,1,23.76,6,Not Used
16303,35705,20190815,GGOEGBRC021399,Yoga Mat Blue,Lifestyle,1,9.2,6,Clicked
16303,35706,20190815,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119,6,Used
16303,35707,20190815,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119,6,Used
14060,35708,20190815,GGOEWAEA083899,Waze Dress Socks,Waze,2,8.99,6,Clicked
14060,35710,20190815,GGOEGOCR017899,Recycled Paper Journal Set,Office,200,3.19,35.32,Used
14060,35711,20190815,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119,6,Used
14060,35712,20190815,GGOEYDHJ056099,22 oz YouTube Bottle Infuser,Bottles,6,3.99,20.85,Not Used
14060,35713,20190815,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119,6,Used
14060,35714,20190815,GGOEGAEB084515,BLM Sweatshirt,Apparel,1,33.59,6,Not Used
14060,35714,20190815,GGOEGAEB084516,BLM Sweatshirt,Apparel,1,33.59,6,Not Used
14060,35714,20190815,GGOEGAPB058616,Google Women's Yoga Jacket Black,Apparel,1,42,6,Used
14060,35714,20190815,GGOEGBMJ013399,Sport Bag,Bags,4,3.99,6,Used
14060,35715,20190815,GGOEGADB056613,Men's Weatherblock Shell Jacket Black,Apparel,1,37.2,6,Used
14060,35715,20190815,GGOEGADJ056813,Google Men's Watershed Full Zip Hoodie Grey,Apparel,1,44,6,Not Used
14060,35715,20190815,GGOEGAPB057513,Women's Weatherblock Shell Jacket Black,Apparel,1,37.2,6,Not Used
14060,35715,20190815,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,19.99,6,Clicked
17406,35716,20190815,GGOEGAAC035014,Google Men's Bayside Graphic Tee,Apparel,1,15.99,6,Clicked
17406,35717,20190815,GGOEYAFB073113,YouTube Men's Fleece Hoodie Black,Apparel,1,39.19,6,Clicked
17406,35718,20190815,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149,6,Clicked
17406,35718,20190815,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,2,79,6,Used
17406,35719,20190815,GGOEGAEB084513,BLM Sweatshirt,Apparel,1,33.59,6.5,Clicked
17406,35720,20190815,GGOEYAAB031815,YouTube Men's Short Sleeve Hero Tee Black,Apparel,1,16.99,6,Clicked
17406,35720,20190815,GGOEYAAJ032515,YouTube Men's Short Sleeve Hero Tee Charcoal,Apparel,1,18.99,6,Clicked
17406,35721,20190815,GGOEGADB056915,Google Men's Performance Full Zip Jacket Black,Apparel,1,60,6,Clicked
17406,35721,20190815,GGOEGAXQ067128,Google Toddler Short Sleeve Tee White,Apparel,1,16.99,6,Used
17406,35722,20190815,GGOEGAAB010515,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel,1,13.59,6.5,Used
17406,35722,20190815,GGOEGAEJ028014,Google Women's Short Sleeve Hero Tee Grey,Apparel,1,4.08,6.5,Used
17406,35722,20190815,GGOEGAFB035815,Google Men's  Zip Hoodie,Apparel,1,44.79,6.5,Used
17406,35723,20190815,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,1,79,6,Not Used
17406,35725,20190815,GGOEGAFJ036217,Google Men's Pullover Hoodie Grey,Apparel,1,29.11,6,Used
17406,35725,20190815,GGOEGALJ036414,Google Women's Tee Grey,Apparel,1,9.6,6,Clicked
17406,35725,20190815,GGOEGAUC057714,Google Women's Performance Golf Polo Blue,Apparel,1,13.92,6,Used
17406,35725,20190815,GGOEGAXJ065555,Google Toddler Short Sleeve T-shirt Grey,Apparel,1,9.51,6,Used
17406,35725,20190815,GGOEGAYT068524,Google Youth Short Sleeve T-shirt Yellow,Apparel,1,7.6,6,Used
17406,35726,20190815,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119,6,Not Used
17406,35726,20190815,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119,6,Used
17406,35727,20190815,GGOENEBQ081599,Nest Cam Outdoor Security Camera - CA,Nest-Canada,2,149,8.7,Clicked
17406,35728,20190815,GGOEAAAB034813,Android BTTF Cosmos Graphic Tee,Apparel,1,15.99,6,Clicked
17406,35728,20190815,GGOEAAAB034814,Android BTTF Cosmos Graphic Tee,Apparel,1,15.99,6,Used
17406,35728,20190815,GGOEAAAH083315,Android Men's Paradise Short Sleeve Tee Olive,Android,1,11.19,6,Used
17406,35728,20190815,GGOEAAAJ031914,Android Men's Short Sleeve Hero Tee Heather,Apparel,1,4.56,6,Not Used
17406,35728,20190815,GGOEAAAL081114,Android Men's Pep Rally Short Sleeve Tee Navy,Apparel,1,8,6,Clicked
17406,35728,20190815,GGOEADHH055999,22 oz Android Bottle,Bottles,1,2.39,6,Clicked
17406,35728,20190815,GGOEYDHJ056099,22 oz YouTube Bottle Infuser,Bottles,1,3.99,6,Used
17406,35729,20190815,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119,6,Used
17406,35731,20190815,GGOEGAAQ033914,Google Men's Vintage Badge Tee White,Apparel,2,5.7,6,Clicked
17406,35731,20190815,GGOEGAAQ033915,Google Men's Vintage Badge Tee White,Apparel,1,5.7,6,Used
17406,35731,20190815,GGOEGALL074613,Google Women's Short Sleeve Badge Tee Navy,Apparel,1,8.49,6,Clicked
17406,35732,20190815,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119,6,Clicked
17406,35733,20190815,GGOEGAAB010515,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel,1,16.99,6,Clicked
17406,35735,20190815,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2,149,6,Clicked
17406,35737,20190815,GGOEGATC060313,Google Women's 1/4 Zip Performance Pullover Two-Tone Blue,Apparel,1,26,6,Clicked
17406,35738,20190815,GGOEGAPJ058014,Google Women's 1/4 Zip Jacket Charcoal,Apparel,1,44,6,Not Used
17406,35738,20190815,GGOEGOAB022499,Satin Black Ballpoint Pen,Office,1,9.6,6,Not Used
17406,35738,20190815,GGOEYAEJ029513,YouTube Women's Short Sleeve Tri-blend Badge Tee Charcoal,Apparel,1,7.6,6,Used
17406,35739,20190815,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2,119,6,Clicked
17406,35740,20190815,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119,6,Clicked
17406,35741,20190815,GGOEGDHC074099,Google 17oz Stainless Steel Sport Bottle,Drinkware,5,16.79,12.48,Clicked
17406,35741,20190815,GGOEGOCB017499,Leatherette Journal,Office,5,6.15,12.48,Used
17406,35741,20190815,GGOEGOXQ016399,Badge Holder,Office,1,1.59,12.48,Used
17406,35742,20190815,GGOEAAAL081115,Android Men's Pep Rally Short Sleeve Tee Navy,Apparel,1,8,6,Clicked
17406,35742,20190815,GGOEADWQ015699,Android Rise 14 oz Mug,Drinkware,1,10.39,6,Used
17406,35743,20190815,GGOEGHPJ080310,Google Blackout Cap,Headgear,1,13.29,6,Used
17406,35743,20190815,GGOEYHPB072210,YouTube Twill Cap,Apparel,1,10.99,6,Used
17406,35744,20190815,GGOEGAAL010614,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Apparel,1,13.59,6,Used
17406,35745,20190815,GGOEAAAJ031915,Android Men's Short Sleeve Hero Tee Heather,Apparel,1,4.56,6,Used
17406,35745,20190815,GGOEGADJ059715,Google Men's Quilted Insulated Vest Battleship Grey,Apparel,1,30,6,Clicked
17406,35746,20190816,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2,119,6,Used
17406,35747,20190816,GGOEADHH073999,Android 17oz Stainless Steel Sport Bottle,Drinkware,20,10.63,39.29,Used
17406,35747,20190816,GGOEAHPB076113,Android Stretch Fit Hat,Apparel,10,12.31,39.29,Used
17406,35747,20190816,GGOEAHPB076114,Android Stretch Fit Hat,Apparel,10,12.31,39.29,Used
17406,35747,20190816,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Bags,20,12.79,39.29,Used
17406,35747,20190816,GGOEGBRC021399,Yoga Mat Blue,Lifestyle,8,9.2,39.29,Not Used
17406,35747,20190816,GGOEGDHC074099,Google 17oz Stainless Steel Sport Bottle,Drinkware,20,16.79,39.29,Used
17406,35747,20190816,GGOEGDWR015799,Red Shine 15 oz Mug,Drinkware,20,10.39,39.29,Clicked
17406,35747,20190816,GGOEGFKQ020399,Google Laptop and Cell Phone Stickers,Office,30,2.39,39.29,Clicked
17406,35748,20190816,GGOEAAAP081216,Android Men's Take Charge Short Sleeve Tee Purple,Apparel,1,9.99,6,Used
17406,35748,20190816,GGOEGOAB022499,Satin Black Ballpoint Pen,Office,1,12,6,Clicked
17406,35748,20190816,GGOEGOCC077299,Google RFID Journal,Notebooks & Journals,1,6,6,Used
17406,35748,20190816,GGOEGOCR078499,Google Spiral Leather Journal,Notebooks & Journals,1,12,6,Clicked
17406,35749,20190816,GGOEAAAB034914,Android BTTF Moonshot Graphic Tee,Apparel,1,15.99,6,Clicked
